filename,uniprot_id
AF-A0A6P7Q0X0-F1-model_v6.pdb,A0A6P7Q0X0
AF-B2RQQ5-F1-model_v6.pdb,B2RQQ5
AF-A0A668KLD3-F1-model_v6.pdb,A0A668KLD3
AF-B1ATC3-F1-model_v6.pdb,B1ATC3
AF-B2RUG9-F1-model_v6.pdb,B2RUG9
AF-B7ZNJ3-F1-model_v6.pdb,B7ZNJ3
AF-A4GZ26-F1-model_v6.pdb,A4GZ26
AF-H0VU90-F1-model_v6.pdb,H0VU90
AF-H0UV72-F1-model_v6.pdb,H0UV72
AF-H0VXE1-F1-model_v6.pdb,H0VXE1
AF-A0A286XRV9-F1-model_v6.pdb,A0A286XRV9
AF-H0VC94-F1-model_v6.pdb,H0VC94
AF-H0UW34-F1-model_v6.pdb,H0UW34
AF-H0V005-F1-model_v6.pdb,H0V005
AF-A0A286XKY8-F1-model_v6.pdb,A0A286XKY8
AF-A0A286XXD6-F1-model_v6.pdb,A0A286XXD6
AF-H0UV65-F1-model_v6.pdb,H0UV65
AF-A0A8C2N878-F1-model_v6.pdb,A0A8C2N878
AF-A0A9J7F9G9-F1-model_v6.pdb,A0A9J7F9G9
AF-A0A9J7K6T4-F1-model_v6.pdb,A0A9J7K6T4
AF-A0A9J7H357-F1-model_v6.pdb,A0A9J7H357
AF-A0A9J7JQ56-F1-model_v6.pdb,A0A9J7JQ56
AF-A0A9J7GXP8-F1-model_v6.pdb,A0A9J7GXP8
AF-A0A9J7FAZ4-F1-model_v6.pdb,A0A9J7FAZ4
AF-A0A9J7FYA4-F1-model_v6.pdb,A0A9J7FYA4
AF-A0A061IJU3-F1-model_v6.pdb,A0A061IJU3
AF-A0A9J7K660-F1-model_v6.pdb,A0A9J7K660
AF-A0A8C2MQN1-F1-model_v6.pdb,A0A8C2MQN1
AF-A0A9J7JP45-F1-model_v6.pdb,A0A9J7JP45
AF-A0A9J7GY34-F1-model_v6.pdb,A0A9J7GY34
AF-A0A8C2LZ77-F1-model_v6.pdb,A0A8C2LZ77
AF-A0A9J7JUW8-F1-model_v6.pdb,A0A9J7JUW8
AF-A0A9J7JLY3-F1-model_v6.pdb,A0A9J7JLY3
AF-A0A9J7GWK9-F1-model_v6.pdb,A0A9J7GWK9
AF-A0A9J7FE47-F1-model_v6.pdb,A0A9J7FE47
AF-A0A9J7HAU3-F1-model_v6.pdb,A0A9J7HAU3
AF-A0A9J7JEH1-F1-model_v6.pdb,A0A9J7JEH1
AF-A0A8C2QLM9-F1-model_v6.pdb,A0A8C2QLM9
AF-G3H2Q7-F1-model_v6.pdb,G3H2Q7
AF-A0A9J7J8Q3-F1-model_v6.pdb,A0A9J7J8Q3
AF-A0A9J7GAV4-F1-model_v6.pdb,A0A9J7GAV4
AF-A0A8C2LQZ8-F1-model_v6.pdb,A0A8C2LQZ8
AF-A0A9J7GR58-F1-model_v6.pdb,A0A9J7GR58
AF-A0A8C2M1M1-F1-model_v6.pdb,A0A8C2M1M1
AF-A0A9J7JE95-F1-model_v6.pdb,A0A9J7JE95
AF-A0A9J7FAP3-F1-model_v6.pdb,A0A9J7FAP3
AF-A0A9J7F8I8-F1-model_v6.pdb,A0A9J7F8I8
AF-A0A8C2N154-F1-model_v6.pdb,A0A8C2N154
AF-A0A8C2MBL3-F1-model_v6.pdb,A0A8C2MBL3
AF-A0A9J7JDJ6-F1-model_v6.pdb,A0A9J7JDJ6
AF-A0A9J7GQS9-F1-model_v6.pdb,A0A9J7GQS9
AF-A0A9J7FBF0-F1-model_v6.pdb,A0A9J7FBF0
AF-A0A9J7J998-F1-model_v6.pdb,A0A9J7J998
AF-A0A8C2N0U6-F1-model_v6.pdb,A0A8C2N0U6
AF-A0A9J7FX66-F1-model_v6.pdb,A0A9J7FX66
AF-A0A8C2N092-F1-model_v6.pdb,A0A8C2N092
AF-A0A9J7JEB3-F1-model_v6.pdb,A0A9J7JEB3
AF-A0A8C2QFE8-F1-model_v6.pdb,A0A8C2QFE8
AF-A0A8C2QPB7-F1-model_v6.pdb,A0A8C2QPB7
AF-A0A9J7GVE1-F1-model_v6.pdb,A0A9J7GVE1
AF-A0A8C2N0F8-F1-model_v6.pdb,A0A8C2N0F8
AF-A0A8C2LUN7-F1-model_v6.pdb,A0A8C2LUN7
AF-A0A9J7JSA9-F1-model_v6.pdb,A0A9J7JSA9
AF-A0A9J7FH67-F1-model_v6.pdb,A0A9J7FH67
AF-A0A9J7FIF5-F1-model_v6.pdb,A0A9J7FIF5
AF-A0A9J7JLA0-F1-model_v6.pdb,A0A9J7JLA0
AF-A0A8C2MQ47-F1-model_v6.pdb,A0A8C2MQ47
AF-A0A8C2MSJ1-F1-model_v6.pdb,A0A8C2MSJ1
AF-A0A9J7GTZ1-F1-model_v6.pdb,A0A9J7GTZ1
AF-A0A061INC4-F1-model_v6.pdb,A0A061INC4
AF-A0A061IIS3-F1-model_v6.pdb,A0A061IIS3
AF-A0A9J7G9B3-F1-model_v6.pdb,A0A9J7G9B3
AF-A0A9J7JXE2-F1-model_v6.pdb,A0A9J7JXE2
AF-G3HIT7-F1-model_v6.pdb,G3HIT7
AF-A0A8C2MPP4-F1-model_v6.pdb,A0A8C2MPP4
AF-A0A9J7JQP0-F1-model_v6.pdb,A0A9J7JQP0
AF-A0A8C2QMZ9-F1-model_v6.pdb,A0A8C2QMZ9
AF-A0A061IC16-F1-model_v6.pdb,A0A061IC16
AF-A0A9J7GW82-F1-model_v6.pdb,A0A9J7GW82
AF-A0A9J7JH20-F1-model_v6.pdb,A0A9J7JH20
AF-A0A061IB42-F1-model_v6.pdb,A0A061IB42
AF-A0A9J7GP66-F1-model_v6.pdb,A0A9J7GP66
AF-A0A9J7FTL0-F1-model_v6.pdb,A0A9J7FTL0
AF-G3I7C4-F1-model_v6.pdb,G3I7C4
AF-A0A8C2MMX9-F1-model_v6.pdb,A0A8C2MMX9
AF-A0A8C2MVA0-F1-model_v6.pdb,A0A8C2MVA0
AF-A0A8D2CVV8-F1-model_v6.pdb,A0A8D2CVV8
AF-A0A8D2CZ88-F1-model_v6.pdb,A0A8D2CZ88
AF-A0A8D2E152-F1-model_v6.pdb,A0A8D2E152
AF-A0A8D2AKZ9-F1-model_v6.pdb,A0A8D2AKZ9
AF-A0A8D2CM13-F1-model_v6.pdb,A0A8D2CM13
AF-A0A8D2AX62-F1-model_v6.pdb,A0A8D2AX62
AF-A0A8D2JKL1-F1-model_v6.pdb,A0A8D2JKL1
AF-Q63724-F1-model_v6.pdb,Q63724
AF-A0A8D2B1S3-F1-model_v6.pdb,A0A8D2B1S3
AF-A0A8D2AGY1-F1-model_v6.pdb,A0A8D2AGY1
AF-A0A8D2CLY6-F1-model_v6.pdb,A0A8D2CLY6
AF-A0A8D2B7R5-F1-model_v6.pdb,A0A8D2B7R5
AF-A0A8D2CPS6-F1-model_v6.pdb,A0A8D2CPS6
AF-A0A8D2AP99-F1-model_v6.pdb,A0A8D2AP99
AF-A0A8D2D091-F1-model_v6.pdb,A0A8D2D091
AF-A0A8D2D6S5-F1-model_v6.pdb,A0A8D2D6S5
AF-A0A8D2ARI4-F1-model_v6.pdb,A0A8D2ARI4
AF-A0A8D2AMV2-F1-model_v6.pdb,A0A8D2AMV2
AF-A0A8D2JSW6-F1-model_v6.pdb,A0A8D2JSW6
AF-A0A8D2DQ99-F1-model_v6.pdb,A0A8D2DQ99
AF-A0A8D2AHS0-F1-model_v6.pdb,A0A8D2AHS0
AF-A0A8D2BAI6-F1-model_v6.pdb,A0A8D2BAI6
AF-A0A8D2D3U5-F1-model_v6.pdb,A0A8D2D3U5
AF-A0A8D2E258-F1-model_v6.pdb,A0A8D2E258
AF-A0A8D2DUD6-F1-model_v6.pdb,A0A8D2DUD6
AF-A0A8D2E0F7-F1-model_v6.pdb,A0A8D2E0F7
AF-A0A8J6GKZ3-F1-model_v6.pdb,A0A8J6GKZ3
AF-A0A8J6KT40-F1-model_v6.pdb,A0A8J6KT40
AF-A0A8J6G9E7-F1-model_v6.pdb,A0A8J6G9E7
AF-A0A8J6G010-F1-model_v6.pdb,A0A8J6G010
AF-A0A8J6KK68-F1-model_v6.pdb,A0A8J6KK68
AF-A0A8J6FZU0-F1-model_v6.pdb,A0A8J6FZU0
AF-A0A8J6H1K3-F1-model_v6.pdb,A0A8J6H1K3
AF-A0A8J6GJN5-F1-model_v6.pdb,A0A8J6GJN5
AF-A0A250Y8F5-F1-model_v6.pdb,A0A250Y8F5
AF-A0A8B7VFD1-F1-model_v6.pdb,A0A8B7VFD1
AF-A0A8B7TMK7-F1-model_v6.pdb,A0A8B7TMK7
AF-A0A250YMC0-F1-model_v6.pdb,A0A250YMC0
AF-A0A8B7U7F8-F1-model_v6.pdb,A0A8B7U7F8
AF-A0A8B7U7A7-F1-model_v6.pdb,A0A8B7U7A7
AF-A0A8C0X707-F1-model_v6.pdb,A0A8C0X707
AF-A0A8B7W905-F1-model_v6.pdb,A0A8B7W905
AF-A0A8B7VQ89-F1-model_v6.pdb,A0A8B7VQ89
AF-A0A8B7V9M4-F1-model_v6.pdb,A0A8B7V9M4
AF-A0A8B7VA15-F1-model_v6.pdb,A0A8B7VA15
AF-A0A8B7VLS1-F1-model_v6.pdb,A0A8B7VLS1
AF-A0A250Y841-F1-model_v6.pdb,A0A250Y841
AF-A0A8B7V3H5-F1-model_v6.pdb,A0A8B7V3H5
AF-A0A8C0XWG3-F1-model_v6.pdb,A0A8C0XWG3
AF-A0A8B7VCZ7-F1-model_v6.pdb,A0A8B7VCZ7
AF-A0A250Y860-F1-model_v6.pdb,A0A250Y860
AF-A0A8C0WBD9-F1-model_v6.pdb,A0A8C0WBD9
AF-A0A250Y848-F1-model_v6.pdb,A0A250Y848
AF-A0A8C0ZRM7-F1-model_v6.pdb,A0A8C0ZRM7
AF-A0A8C0ZRM5-F1-model_v6.pdb,A0A8C0ZRM5
AF-A0A8C0XG67-F1-model_v6.pdb,A0A8C0XG67
AF-A0A8B7W5Y7-F1-model_v6.pdb,A0A8B7W5Y7
AF-A0A8C0VVW6-F1-model_v6.pdb,A0A8C0VVW6
AF-A0A8B7TU12-F1-model_v6.pdb,A0A8B7TU12
AF-A0A8C0XAP7-F1-model_v6.pdb,A0A8C0XAP7
AF-A0A8B7WBZ6-F1-model_v6.pdb,A0A8B7WBZ6
AF-A0A8B7TRF4-F1-model_v6.pdb,A0A8B7TRF4
AF-A0A8B7VRC2-F1-model_v6.pdb,A0A8B7VRC2
AF-A0A8B7VGF9-F1-model_v6.pdb,A0A8B7VGF9
AF-A0A8B7UDP3-F1-model_v6.pdb,A0A8B7UDP3
AF-A0A8B7VNS1-F1-model_v6.pdb,A0A8B7VNS1
AF-A0A8B7U4S5-F1-model_v6.pdb,A0A8B7U4S5
AF-A0A8B7UBR2-F1-model_v6.pdb,A0A8B7UBR2
AF-A0A8B7VE86-F1-model_v6.pdb,A0A8B7VE86
AF-A0A250Y7W7-F1-model_v6.pdb,A0A250Y7W7
AF-A0A8B7W6N5-F1-model_v6.pdb,A0A8B7W6N5
AF-A0A8B7VAS7-F1-model_v6.pdb,A0A8B7VAS7
AF-A0A250Y8D3-F1-model_v6.pdb,A0A250Y8D3
AF-A0A250Y8I0-F1-model_v6.pdb,A0A250Y8I0
AF-A0A8B7VR72-F1-model_v6.pdb,A0A8B7VR72
AF-A0A8B7UM94-F1-model_v6.pdb,A0A8B7UM94
AF-A0A8C0VZ15-F1-model_v6.pdb,A0A8C0VZ15
AF-A0A6J0CZG2-F1-model_v6.pdb,A0A6J0CZG2
AF-A0A8C9PAJ4-F1-model_v6.pdb,A0A8C9PAJ4
AF-A0A8C8TG25-F1-model_v6.pdb,A0A8C8TG25
AF-A0A8B7UG89-F1-model_v6.pdb,A0A8B7UG89
AF-A0A6J0D1J0-F1-model_v6.pdb,A0A6J0D1J0
AF-A0A8C9QPM9-F1-model_v6.pdb,A0A8C9QPM9
AF-A0A6I9LA34-F1-model_v6.pdb,A0A6I9LA34
AF-A0A6J0DJM4-F1-model_v6.pdb,A0A6J0DJM4
AF-A0A8C9P6I5-F1-model_v6.pdb,A0A8C9P6I5
AF-A0A8C9QJE1-F1-model_v6.pdb,A0A8C9QJE1
AF-A0A8C8U0D5-F1-model_v6.pdb,A0A8C8U0D5
AF-A0A6J0DNF1-F1-model_v6.pdb,A0A6J0DNF1
AF-A0A6J0DAM5-F1-model_v6.pdb,A0A6J0DAM5
AF-A0A8C8T266-F1-model_v6.pdb,A0A8C8T266
AF-A0A6I9L155-F1-model_v6.pdb,A0A6I9L155
AF-A0A8C9UR36-F1-model_v6.pdb,A0A8C9UR36
AF-A0A6I9LK36-F1-model_v6.pdb,A0A6I9LK36
AF-A0A8C9Q0G4-F1-model_v6.pdb,A0A8C9Q0G4
AF-A0A6J0CK91-F1-model_v6.pdb,A0A6J0CK91
AF-A0A6J0D933-F1-model_v6.pdb,A0A6J0D933
AF-A0A8C8VTY3-F1-model_v6.pdb,A0A8C8VTY3
AF-A0A8C8W1Y3-F1-model_v6.pdb,A0A8C8W1Y3
AF-A0A8C8TKK3-F1-model_v6.pdb,A0A8C8TKK3
AF-A0A8C8U5J8-F1-model_v6.pdb,A0A8C8U5J8
AF-A0A8C9P9E3-F1-model_v6.pdb,A0A8C9P9E3
AF-A0A8C9Q0G9-F1-model_v6.pdb,A0A8C9Q0G9
AF-A0A8C8TCH4-F1-model_v6.pdb,A0A8C8TCH4
AF-A0A8C8W8H5-F1-model_v6.pdb,A0A8C8W8H5
AF-A0A8C8TEB9-F1-model_v6.pdb,A0A8C8TEB9
AF-A0A8C9Q9H1-F1-model_v6.pdb,A0A8C9Q9H1
AF-A0A8C9QTV8-F1-model_v6.pdb,A0A8C9QTV8
AF-A0A6J0DFU5-F1-model_v6.pdb,A0A6J0DFU5
AF-A0A8C9Q1V1-F1-model_v6.pdb,A0A8C9Q1V1
AF-A0A8C9Q4T1-F1-model_v6.pdb,A0A8C9Q4T1
AF-A0A6I9LAS3-F1-model_v6.pdb,A0A6I9LAS3
AF-A0A6J0DAM0-F1-model_v6.pdb,A0A6J0DAM0
AF-A0A8C8TD23-F1-model_v6.pdb,A0A8C8TD23
AF-A0A6I9L6B6-F1-model_v6.pdb,A0A6I9L6B6
AF-A0A6J0DBD3-F1-model_v6.pdb,A0A6J0DBD3
AF-A0A8C9QFD1-F1-model_v6.pdb,A0A8C9QFD1
AF-A0A6I9LCK9-F1-model_v6.pdb,A0A6I9LCK9
AF-A0A6I9LD92-F1-model_v6.pdb,A0A6I9LD92
AF-A0A8C9NVM2-F1-model_v6.pdb,A0A8C9NVM2
AF-A0A6J0D1R4-F1-model_v6.pdb,A0A6J0D1R4
AF-A0A8C8VRR3-F1-model_v6.pdb,A0A8C8VRR3
AF-A0A8C8U7Z9-F1-model_v6.pdb,A0A8C8U7Z9
AF-A0A8C9QF49-F1-model_v6.pdb,A0A8C9QF49
AF-A0A6J0DB06-F1-model_v6.pdb,A0A6J0DB06
AF-A0A1U7Q7Q4-F1-model_v6.pdb,A0A1U7Q7Q4
AF-A0A6J0D500-F1-model_v6.pdb,A0A6J0D500
AF-A0A8C9PXQ4-F1-model_v6.pdb,A0A8C9PXQ4
AF-A0A8C9UNX1-F1-model_v6.pdb,A0A8C9UNX1
AF-A0A3Q0CVF5-F1-model_v6.pdb,A0A3Q0CVF5
AF-A0A3Q0DBJ7-F1-model_v6.pdb,A0A3Q0DBJ7
AF-A0A3Q0CNH2-F1-model_v6.pdb,A0A3Q0CNH2
AF-A0A3Q0D7B6-F1-model_v6.pdb,A0A3Q0D7B6
AF-A0A3Q0DAF9-F1-model_v6.pdb,A0A3Q0DAF9
AF-A0A3Q0CNG7-F1-model_v6.pdb,A0A3Q0CNG7
AF-A0A3Q0CLG7-F1-model_v6.pdb,A0A3Q0CLG7
AF-A0A3Q0CUB9-F1-model_v6.pdb,A0A3Q0CUB9
AF-A0A1U8BI04-F1-model_v6.pdb,A0A1U8BI04
AF-A0A1U8CVH4-F1-model_v6.pdb,A0A1U8CVH4
AF-A0A3Q0CVE5-F1-model_v6.pdb,A0A3Q0CVE5
AF-A0A3Q0CQT8-F1-model_v6.pdb,A0A3Q0CQT8
AF-A0A3Q0CVF0-F1-model_v6.pdb,A0A3Q0CVF0
AF-A0A3Q0CU06-F1-model_v6.pdb,A0A3Q0CU06
AF-A0A1U8CIR6-F1-model_v6.pdb,A0A1U8CIR6
AF-A0A3Q0CU01-F1-model_v6.pdb,A0A3Q0CU01
AF-A0A3Q0CL08-F1-model_v6.pdb,A0A3Q0CL08
AF-A0A3Q0DAL5-F1-model_v6.pdb,A0A3Q0DAL5
AF-A0A1U8C0X0-F1-model_v6.pdb,A0A1U8C0X0
AF-A0A1U8BTF3-F1-model_v6.pdb,A0A1U8BTF3
AF-A0A1U7Q7Z1-F1-model_v6.pdb,A0A1U7Q7Z1
AF-A0A3Q0CN13-F1-model_v6.pdb,A0A3Q0CN13
AF-A0A3Q0CU82-F1-model_v6.pdb,A0A3Q0CU82
AF-A0A3Q0CU13-F1-model_v6.pdb,A0A3Q0CU13
AF-A0A3Q0CTV5-F1-model_v6.pdb,A0A3Q0CTV5
AF-A0A1U7Q6U2-F1-model_v6.pdb,A0A1U7Q6U2
AF-A0A3Q0CU79-F1-model_v6.pdb,A0A3Q0CU79
AF-A0A1U8C432-F1-model_v6.pdb,A0A1U8C432
AF-A0A3Q0CL19-F1-model_v6.pdb,A0A3Q0CL19
AF-A0A1U7QGN6-F1-model_v6.pdb,A0A1U7QGN6
AF-A0A3Q0D3B5-F1-model_v6.pdb,A0A3Q0D3B5
AF-I3M608-F1-model_v6.pdb,I3M608
AF-A0A3Q0CU74-F1-model_v6.pdb,A0A3Q0CU74
AF-A0A3Q0CTU5-F1-model_v6.pdb,A0A3Q0CTU5
AF-A0A1U8BTF4-F1-model_v6.pdb,A0A1U8BTF4
AF-A0A3Q0CNG3-F1-model_v6.pdb,A0A3Q0CNG3
AF-I3NH95-F1-model_v6.pdb,I3NH95
AF-A0A1U7R606-F1-model_v6.pdb,A0A1U7R606
AF-A0A3Q0CVF8-F1-model_v6.pdb,A0A3Q0CVF8
AF-A0A3Q0D0A1-F1-model_v6.pdb,A0A3Q0D0A1
AF-A0A1U8CN26-F1-model_v6.pdb,A0A1U8CN26
AF-I3M8Y1-F1-model_v6.pdb,I3M8Y1
AF-I3N4E2-F1-model_v6.pdb,I3N4E2
AF-I3N402-F1-model_v6.pdb,I3N402
AF-A0A3Q0CU85-F1-model_v6.pdb,A0A3Q0CU85
AF-A0A1U8BTF9-F1-model_v6.pdb,A0A1U8BTF9
AF-I3LY77-F1-model_v6.pdb,I3LY77
AF-I3MTI6-F1-model_v6.pdb,I3MTI6
AF-A0A3Q0CG23-F1-model_v6.pdb,A0A3Q0CG23
AF-A0A287DE70-F1-model_v6.pdb,A0A287DE70
AF-I3MV48-F1-model_v6.pdb,I3MV48
AF-A0A287CZW2-F1-model_v6.pdb,A0A287CZW2
AF-I3MY80-F1-model_v6.pdb,I3MY80
AF-A0A8C6RD36-F1-model_v6.pdb,A0A8C6RD36
AF-I3M172-F1-model_v6.pdb,I3M172
AF-I3M021-F1-model_v6.pdb,I3M021
AF-I3MPK5-F1-model_v6.pdb,I3MPK5
AF-I3MCY5-F1-model_v6.pdb,I3MCY5
AF-A0A8C6RE24-F1-model_v6.pdb,A0A8C6RE24
AF-A0A8C6R5Z6-F1-model_v6.pdb,A0A8C6R5Z6
AF-A0A8C6WBP5-F1-model_v6.pdb,A0A8C6WBP5
AF-I3NBQ7-F1-model_v6.pdb,I3NBQ7
AF-A0A287DAM1-F1-model_v6.pdb,A0A287DAM1
AF-A0A287DF26-F1-model_v6.pdb,A0A287DF26
AF-I3LXG3-F1-model_v6.pdb,I3LXG3
AF-I3N655-F1-model_v6.pdb,I3N655
AF-I3MCM6-F1-model_v6.pdb,I3MCM6
AF-A0A8C6W8W3-F1-model_v6.pdb,A0A8C6W8W3
AF-I3NCU5-F1-model_v6.pdb,I3NCU5
AF-A0A287CZ19-F1-model_v6.pdb,A0A287CZ19
AF-A0A287CRY0-F1-model_v6.pdb,A0A287CRY0
AF-A0A8C6RXK0-F1-model_v6.pdb,A0A8C6RXK0
AF-A0A8C6QWJ4-F1-model_v6.pdb,A0A8C6QWJ4
AF-A0A8C6QV46-F1-model_v6.pdb,A0A8C6QV46
AF-A0A8C6QF63-F1-model_v6.pdb,A0A8C6QF63
AF-A0A8C6QEF2-F1-model_v6.pdb,A0A8C6QEF2
AF-A0A8C6S2S2-F1-model_v6.pdb,A0A8C6S2S2
AF-A0A8C6QWC9-F1-model_v6.pdb,A0A8C6QWC9
AF-A0A8C6RCE4-F1-model_v6.pdb,A0A8C6RCE4
AF-A0A8C6RDT3-F1-model_v6.pdb,A0A8C6RDT3
AF-A0A8C6QG28-F1-model_v6.pdb,A0A8C6QG28
AF-A0AA41MNX1-F1-model_v6.pdb,A0AA41MNX1
AF-A0A8C6RDI5-F1-model_v6.pdb,A0A8C6RDI5
AF-A0AA41N0U4-F1-model_v6.pdb,A0AA41N0U4
AF-A0AA41N4V2-F1-model_v6.pdb,A0AA41N4V2
AF-A0A8C6R4R8-F1-model_v6.pdb,A0A8C6R4R8
AF-A0A8C6RBZ9-F1-model_v6.pdb,A0A8C6RBZ9
AF-A0A8C6RED7-F1-model_v6.pdb,A0A8C6RED7
AF-A0AA41NAS0-F1-model_v6.pdb,A0AA41NAS0
AF-A0AA41MY73-F1-model_v6.pdb,A0AA41MY73
AF-A0AA41N7E8-F1-model_v6.pdb,A0AA41N7E8
AF-A0AA41MSN2-F1-model_v6.pdb,A0AA41MSN2
AF-A0AA41MV07-F1-model_v6.pdb,A0AA41MV07
AF-A0AA41NAD0-F1-model_v6.pdb,A0AA41NAD0
AF-A0AA41MVF2-F1-model_v6.pdb,A0AA41MVF2
AF-A0AA41SQ37-F1-model_v6.pdb,A0AA41SQ37
AF-A0AA41NFW4-F1-model_v6.pdb,A0AA41NFW4
AF-A0A8C6MXH9-F1-model_v6.pdb,A0A8C6MXH9
AF-A0A8C6GBW3-F1-model_v6.pdb,A0A8C6GBW3
AF-A0AA41T3M8-F1-model_v6.pdb,A0AA41T3M8
AF-A0AA41T6H0-F1-model_v6.pdb,A0AA41T6H0
AF-A0A8C6MQY2-F1-model_v6.pdb,A0A8C6MQY2
AF-A0A8C6IBX7-F1-model_v6.pdb,A0A8C6IBX7
AF-A0A8C6GBG5-F1-model_v6.pdb,A0A8C6GBG5
AF-A0A5E4AL48-F1-model_v6.pdb,A0A5E4AL48
AF-A0A8C6ICW4-F1-model_v6.pdb,A0A8C6ICW4
AF-A0A8C6HUB8-F1-model_v6.pdb,A0A8C6HUB8
AF-A0AA41MHL7-F1-model_v6.pdb,A0AA41MHL7
AF-A0A8C6IAV1-F1-model_v6.pdb,A0A8C6IAV1
AF-A0A834PVY6-F1-model_v6.pdb,A0A834PVY6
AF-A0A5E4D3K6-F1-model_v6.pdb,A0A5E4D3K6
AF-A0A8C6GPE6-F1-model_v6.pdb,A0A8C6GPE6
AF-A0A8C6IG52-F1-model_v6.pdb,A0A8C6IG52
AF-A0A8C6IE95-F1-model_v6.pdb,A0A8C6IE95
AF-A0A8C6IBZ0-F1-model_v6.pdb,A0A8C6IBZ0
AF-A0A5E4B1P8-F1-model_v6.pdb,A0A5E4B1P8
AF-A0A5E4ALF7-F1-model_v6.pdb,A0A5E4ALF7
AF-A0A834PQF0-F1-model_v6.pdb,A0A834PQF0
AF-A0A8C6GD00-F1-model_v6.pdb,A0A8C6GD00
AF-A0A834UKV2-F1-model_v6.pdb,A0A834UKV2
AF-A0A8C6HV54-F1-model_v6.pdb,A0A8C6HV54
AF-A0A8C6HT36-F1-model_v6.pdb,A0A8C6HT36
AF-A0A8C6GD27-F1-model_v6.pdb,A0A8C6GD27
AF-A0A8C6IBA7-F1-model_v6.pdb,A0A8C6IBA7
AF-A0A8C6HEC0-F1-model_v6.pdb,A0A8C6HEC0
AF-A0A8C6GAK4-F1-model_v6.pdb,A0A8C6GAK4
AF-A0A5E4D186-F1-model_v6.pdb,A0A5E4D186
AF-A0A5E4C424-F1-model_v6.pdb,A0A5E4C424
AF-A0A5E4A0P9-F1-model_v6.pdb,A0A5E4A0P9
AF-A0A5E4ADL4-F1-model_v6.pdb,A0A5E4ADL4
AF-A0A8C6GHW3-F1-model_v6.pdb,A0A8C6GHW3
AF-A0A8C6IK82-F1-model_v6.pdb,A0A8C6IK82
AF-A0A8C6HRU7-F1-model_v6.pdb,A0A8C6HRU7
AF-A0A5E4BLA5-F1-model_v6.pdb,A0A5E4BLA5
AF-A0A8C6GBW9-F1-model_v6.pdb,A0A8C6GBW9
AF-A0A8C6IBY8-F1-model_v6.pdb,A0A8C6IBY8
AF-A0A8C6I7H1-F1-model_v6.pdb,A0A8C6I7H1
AF-A0A8C6ILP2-F1-model_v6.pdb,A0A8C6ILP2
AF-A0A8C6G561-F1-model_v6.pdb,A0A8C6G561
AF-A0A8C6GBU2-F1-model_v6.pdb,A0A8C6GBU2
AF-A0A834PTC5-F1-model_v6.pdb,A0A834PTC5
AF-A0A8C6HSR0-F1-model_v6.pdb,A0A8C6HSR0
AF-A0A8C6GJP8-F1-model_v6.pdb,A0A8C6GJP8
AF-A0A8C6GHE6-F1-model_v6.pdb,A0A8C6GHE6
AF-A0A5E4AJU8-F1-model_v6.pdb,A0A5E4AJU8
AF-A0A8C6GQ47-F1-model_v6.pdb,A0A8C6GQ47
AF-A0A8C6N421-F1-model_v6.pdb,A0A8C6N421
AF-A0A8C6GT70-F1-model_v6.pdb,A0A8C6GT70
AF-A0A5E4C036-F1-model_v6.pdb,A0A5E4C036
AF-A0A834PVQ6-F1-model_v6.pdb,A0A834PVQ6
AF-A0A8C6GQL8-F1-model_v6.pdb,A0A8C6GQL8
AF-A0A5E4C5J4-F1-model_v6.pdb,A0A5E4C5J4
AF-A0A5E4BKG0-F1-model_v6.pdb,A0A5E4BKG0
AF-A0A8C6HU25-F1-model_v6.pdb,A0A8C6HU25
AF-A0A5E4C1P2-F1-model_v6.pdb,A0A5E4C1P2
AF-A0A8C6GKC6-F1-model_v6.pdb,A0A8C6GKC6
AF-A0A834Q628-F1-model_v6.pdb,A0A834Q628
AF-A0A8C6I1I7-F1-model_v6.pdb,A0A8C6I1I7
AF-A0A8C6EPH0-F1-model_v6.pdb,A0A8C6EPH0
AF-A0A8C5ZL15-F1-model_v6.pdb,A0A8C5ZL15
AF-A0A8C6A5P9-F1-model_v6.pdb,A0A8C6A5P9
AF-A0A8C5ZSM4-F1-model_v6.pdb,A0A8C5ZSM4
AF-A0A8C6A051-F1-model_v6.pdb,A0A8C6A051
AF-A0A8C5ZX54-F1-model_v6.pdb,A0A8C5ZX54
AF-A0A8C5YRB8-F1-model_v6.pdb,A0A8C5YRB8
AF-A0A8C5Z7N1-F1-model_v6.pdb,A0A8C5Z7N1
AF-A0A8C6EXS4-F1-model_v6.pdb,A0A8C6EXS4
AF-A0A8C5Z653-F1-model_v6.pdb,A0A8C5Z653
AF-A0A8C6ERS8-F1-model_v6.pdb,A0A8C6ERS8
AF-A0A8C5YLT2-F1-model_v6.pdb,A0A8C5YLT2
AF-A0A8C5YPH4-F1-model_v6.pdb,A0A8C5YPH4
AF-A0A8C5YKF8-F1-model_v6.pdb,A0A8C5YKF8
AF-G5B2F6-F1-model_v6.pdb,G5B2F6
AF-G5B5E0-F1-model_v6.pdb,G5B5E0
AF-G5BY43-F1-model_v6.pdb,G5BY43
AF-A0A0P6JWT3-F1-model_v6.pdb,A0A0P6JWT3
AF-G5AYW3-F1-model_v6.pdb,G5AYW3
AF-A0A0P6JG19-F1-model_v6.pdb,A0A0P6JG19
AF-G5BA32-F1-model_v6.pdb,G5BA32
